,datetime,open,high,low,close,volume
279,2020-01-17 12:45:00,128.16,128.16,127.75,128.11,173
280,2020-01-17 13:15:00,127.79,128.23,127.77,127.87,82
281,2020-01-17 13:45:00,128.19,128.3,128.19,128.3,8
282,2020-01-17 14:15:00,128.2,128.2,127.75,128.18,166
283,2020-01-17 14:45:00,128.2,128.2,127.8,128.0,168
284,2020-01-17 15:15:00,128.1,128.17,127.8,127.81,1142
285,2020-01-20 09:15:00,128.09,128.09,127.7,127.97,870
286,2020-01-20 09:45:00,127.95,127.95,127.51,127.51,1388
287,2020-01-20 10:15:00,127.62,127.7,127.12,127.12,5525
288,2020-01-20 10:45:00,127.29,127.79,127.06,127.06,3481
289,2020-01-20 11:15:00,127.06,127.7,127.06,127.69,868
290,2020-01-20 11:45:00,127.15,127.79,127.15,127.76,1054
291,2020-01-20 12:15:00,127.65,127.65,127.25,127.25,205
292,2020-01-20 12:45:00,127.25,127.25,127.15,127.25,2831
293,2020-01-20 13:15:00,127.25,127.39,127.01,127.32,161
294,2020-01-20 13:45:00,127.32,127.38,127.03,127.38,600
295,2020-01-20 14:15:00,127.28,127.29,127.1,127.2,139
296,2020-01-20 14:45:00,127.2,127.2,126.91,126.91,1443
297,2020-01-20 15:15:00,127.0,127.24,127.0,127.24,198
298,2020-01-21 09:15:00,127.02,127.02,126.3,126.5,747
299,2020-01-21 09:45:00,126.5,127.07,126.5,127.07,2753
300,2020-01-21 10:15:00,126.88,126.88,126.7,126.7,404
301,2020-01-21 10:45:00,126.6,126.71,126.2,126.5,731
302,2020-01-21 11:15:00,126.67,126.8,126.55,126.8,463
303,2020-01-21 11:45:00,126.68,126.86,126.68,126.76,346
304,2020-01-21 12:15:00,126.86,126.86,126.59,126.59,672
305,2020-01-21 12:45:00,126.59,126.73,126.59,126.73,2490
306,2020-01-21 13:15:00,126.6,126.6,126.6,126.6,541
307,2020-01-21 13:45:00,126.55,126.57,126.51,126.51,91
308,2020-01-21 14:15:00,126.51,126.51,126.36,126.5,1518
309,2020-01-21 14:45:00,126.5,126.5,126.23,126.23,1518
310,2020-01-21 15:15:00,126.23,126.25,126.05,126.2,1194
311,2020-01-22 09:15:00,126.95,126.95,126.18,126.18,5131
312,2020-01-22 09:45:00,126.18,126.74,126.14,126.49,1461
313,2020-01-22 10:15:00,126.48,126.48,125.81,126.0,1761
314,2020-01-22 10:45:00,125.9,126.2,125.9,126.17,355
315,2020-01-22 11:15:00,126.06,126.1,125.85,126.0,677
316,2020-01-22 11:45:00,126.0,126.0,125.59,125.73,6800
317,2020-01-22 12:15:00,126.0,126.12,125.74,126.08,1329
318,2020-01-22 12:45:00,126.04,126.1,125.76,126.1,3148
319,2020-01-22 13:15:00,126.08,126.08,125.86,126.08,470
320,2020-01-22 13:45:00,126.0,126.0,125.71,125.82,303
321,2020-01-22 14:15:00,125.78,125.8,125.62,125.74,1597
322,2020-01-22 14:45:00,125.78,125.98,125.5,125.5,1251
323,2020-01-22 15:15:00,125.78,125.86,125.5,125.86,119
324,2020-01-23 09:15:00,125.95,126.61,125.4,125.97,1575
325,2020-01-23 09:45:00,126.45,126.6,126.03,126.6,954
326,2020-01-23 10:15:00,126.6,126.6,126.06,126.48,854
327,2020-01-23 10:45:00,126.32,126.32,126.0,126.18,877
328,2020-01-23 11:15:00,126.13,126.13,125.81,125.81,448
329,2020-01-23 11:45:00,125.83,126.31,125.76,125.77,486
330,2020-01-23 12:15:00,126.19,126.58,126.19,126.36,919
331,2020-01-23 12:45:00,126.38,126.56,126.0,126.56,251
332,2020-01-23 13:15:00,126.22,126.58,126.18,126.48,1273
333,2020-01-23 13:45:00,126.44,126.46,126.4,126.4,14
