datetime,open,high,low,close,volume
2021-03-03 14:45:00,15197.9,15254.6,15189.4,15248.45,55512826
2021-03-03 15:15:00,15245.95,15273.15,15236.3,15245.6,40250369
2021-03-04 09:15:00,15046.95,15101.05,15006.75,15015.0,116074455
2021-03-04 09:45:00,15012.45,15066.0,14980.2,15065.5,47066061
2021-03-04 10:15:00,15065.65,15091.75,15029.55,15079.9,35707695
2021-03-04 10:45:00,15079.75,15138.35,15059.25,15134.25,34751508
2021-03-04 11:15:00,15134.3,15170.1,15109.25,15162.75,30994477
2021-03-04 11:45:00,15162.05,15171.3,15124.5,15134.75,25942455
2021-03-04 12:15:00,15133.95,15182.95,15123.85,15172.9,25154576
2021-03-04 12:45:00,15173.35,15202.35,15165.65,15193.9,27767207
2021-03-04 13:15:00,15196.05,15199.35,15137.75,15162.7,28747827
2021-03-04 13:45:00,15163.3,15173.65,15111.1,15157.3,26571747
2021-03-04 14:15:00,15159.4,15179.3,15117.8,15126.85,28302982
2021-03-04 14:45:00,15127.15,15141.9,15056.75,15083.7,55718646
2021-03-04 15:15:00,15083.05,15088.3,15063.2,15080.75,36264497
2021-03-05 09:15:00,14996.15,15034.6,14929.25,15031.3,134085798
2021-03-05 09:45:00,15032.9,15092.35,15020.85,15063.9,56842005
2021-03-05 10:15:00,15063.95,15063.95,14995.3,15012.45,48159748
2021-03-05 10:45:00,15012.4,15026.75,14951.2,15005.25,53547080
2021-03-05 11:15:00,15006.0,15043.05,14994.4,15021.55,29473054
2021-03-05 11:45:00,15021.0,15036.05,14983.25,15007.0,24888792
2021-03-05 12:15:00,15005.2,15052.0,15002.95,15034.2,28853795
2021-03-05 12:45:00,15035.05,15045.6,14995.3,15009.45,23438825
2021-03-05 13:15:00,15010.85,15033.4,14963.35,14964.6,26712147
2021-03-05 13:45:00,14965.9,14984.1,14862.1,14890.45,64078193
2021-03-05 14:15:00,14891.2,14941.45,14868.95,14913.5,37911771
2021-03-05 14:45:00,14914.35,14959.5,14882.2,14954.9,54316129
2021-03-05 15:15:00,14955.85,14965.15,14936.55,14938.1,41402050
2021-03-08 09:15:00,15004.0,15055.8,14984.6,15033.0,117377508
2021-03-08 09:45:00,15032.8,15111.15,15032.25,15089.4,55835160
2021-03-08 10:15:00,15089.1,15090.95,14983.85,14985.05,48689775
2021-03-08 10:45:00,14980.9,15025.2,14951.75,15024.7,42882201
2021-03-08 11:15:00,15024.3,15047.45,15016.65,15017.55,38185745
2021-03-08 11:45:00,15017.6,15034.85,14998.65,15012.35,26086891
2021-03-08 12:15:00,15011.85,15028.65,14978.3,14980.65,29389989
2021-03-08 12:45:00,14980.05,15013.15,14953.9,15006.95,24893249
2021-03-08 13:15:00,15007.85,15010.85,14935.75,14964.3,30856038
2021-03-08 13:45:00,14963.75,14997.25,14937.25,14985.0,24311429
2021-03-08 14:15:00,14985.45,15045.25,14984.25,15029.05,42392244
2021-03-08 14:45:00,15029.5,15034.7,14919.9,14963.65,47942521
2021-03-08 15:15:00,14964.2,14981.75,14956.2,14956.2,36478393
2021-03-09 09:15:00,15059.85,15119.3,15042.2,15073.1,242110910
2021-03-09 09:45:00,15073.35,15083.75,15035.45,15054.05,42081060
2021-03-09 10:15:00,15054.35,15073.05,15042.5,15049.75,26589706
2021-03-09 10:45:00,15049.8,15067.0,15046.15,15055.25,23405705
2021-03-09 11:15:00,15055.2,15089.05,15054.85,15082.15,23368834
2021-03-09 11:45:00,15082.4,15091.45,15057.9,15058.15,25334091
2021-03-09 12:15:00,15058.35,15064.05,14995.35,15025.35,31993415
2021-03-09 12:45:00,15025.45,15032.9,14972.6,14973.55,37883460
2021-03-09 13:15:00,14972.4,14992.35,14925.45,14950.4,47340854
2021-03-09 13:45:00,14950.95,15008.55,14939.35,14985.45,32011256
2021-03-09 14:15:00,14984.95,15024.15,14970.3,15010.6,33593407
2021-03-09 14:45:00,15011.15,15114.55,15008.75,15114.55,54070234
2021-03-09 15:15:00,15114.85,15126.85,15097.5,15098.4,38696754
2021-03-10 09:15:00,15206.35,15218.45,15161.6,15179.1,78793164
2021-03-10 09:45:00,15177.05,15199.9,15165.5,15191.9,29597684
2021-03-10 10:15:00,15192.45,15192.95,15140.55,15145.0,34436202
2021-03-10 10:45:00,15144.9,15165.8,15137.85,15150.15,25868772
2021-03-10 11:15:00,15150.55,15156.9,15126.4,15131.05,18621491
2021-03-10 11:45:00,15130.75,15149.8,15108.8,15121.55,21996976
2021-03-10 12:15:00,15122.55,15151.45,15100.85,15150.25,20150855
2021-03-10 12:45:00,15151.55,15167.05,15134.05,15163.55,18405420
2021-03-10 13:15:00,15163.05,15176.05,15129.1,15154.3,19282714
2021-03-10 13:45:00,15154.6,15184.0,15148.65,15180.75,20565174
2021-03-10 14:15:00,15181.65,15194.15,15172.95,15185.95,29389898
2021-03-10 14:45:00,15187.2,15187.2,15151.0,15176.1,41215804
2021-03-10 15:15:00,15176.05,15188.1,15163.1,15174.8,31625822
2021-03-12 09:15:00,15327.65,15336.3,15282.6,15300.05,102629600
2021-03-12 09:45:00,15300.95,15301.05,15276.05,15288.45,36504608
2021-03-12 10:15:00,15288.3,15295.9,15263.3,15277.5,27909824
2021-03-12 10:45:00,15277.95,15284.45,15264.25,15270.1,23697550
2021-03-12 11:15:00,15270.25,15289.1,15261.1,15282.1,21070432
2021-03-12 11:45:00,15282.35,15287.35,15250.8,15254.1,15825065
2021-03-12 12:15:00,15253.45,15253.45,15211.1,15212.65,26179789
2021-03-12 12:45:00,15210.3,15229.65,15196.1,15204.05,23037553
2021-03-12 13:15:00,15203.85,15215.8,15018.9,15069.3,40335884
2021-03-12 13:45:00,15068.95,15118.25,14994.3,14994.45,39934438
2021-03-12 14:15:00,14992.95,15029.4,14953.6,15019.8,44956417
2021-03-12 14:45:00,15019.05,15061.9,14984.55,15029.95,43835595
2021-03-12 15:15:00,15031.65,15038.05,15004.6,15030.95,32435710
2021-03-15 09:15:00,15038.55,15044.9,14818.5,14822.55,83478832
2021-03-15 09:45:00,14823.4,14900.85,14821.2,14868.3,44673606
2021-03-15 10:15:00,14866.85,14906.25,14855.4,14869.2,28256943
2021-03-15 10:45:00,14868.6,14877.0,14798.55,14812.0,29443859
2021-03-15 11:15:00,14811.2,14825.0,14776.2,14807.95,23193181
2021-03-15 11:45:00,14807.5,14848.4,14783.15,14821.35,25147408
2021-03-15 12:15:00,14820.55,14820.95,14756.75,14768.65,21762702
2021-03-15 12:45:00,14768.8,14801.5,14745.85,14765.45,22835734
2021-03-15 13:15:00,14764.95,14821.25,14757.6,14808.75,25972418
2021-03-15 13:45:00,14809.35,14840.45,14782.5,14806.75,31281781
2021-03-15 14:15:00,14806.05,14866.75,14798.8,14855.25,36281838
2021-03-15 14:45:00,14855.75,14961.4,14848.2,14924.65,51861754
2021-03-15 15:15:00,14924.1,14940.9,14907.4,14929.5,30465695
2021-03-16 09:15:00,15005.2,15016.15,14946.5,14958.3,78303312
2021-03-16 09:45:00,14958.45,14996.3,14939.45,14984.75,45384769
2021-03-16 10:15:00,14980.9,15051.6,14980.8,15046.8,32156206
2021-03-16 10:45:00,15046.75,15047.45,15017.9,15028.75,22062681
2021-03-16 11:15:00,15028.4,15029.35,14963.55,14969.1,26251369
2021-03-16 11:45:00,14968.6,15037.05,14968.15,14990.1,19771384
2021-03-16 12:15:00,14989.45,15007.5,14974.1,14994.7,20338280
2021-03-16 12:45:00,14994.2,15009.6,14928.1,14939.25,25684853
2021-03-16 13:15:00,14938.55,14948.8,14892.85,14936.25,27471022
2021-03-16 13:45:00,14936.95,14964.6,14904.5,14913.5,22327735
2021-03-16 14:15:00,14913.1,14957.0,14910.2,14933.55,29099729
2021-03-16 14:45:00,14933.05,14964.35,14890.65,14900.5,42898456
2021-03-16 15:15:00,14900.3,14926.3,14898.1,14910.45,33981637
2021-03-17 09:15:00,14955.7,14956.55,14884.55,14915.1,77821235
2021-03-17 09:45:00,14914.6,14919.0,14861.25,14866.15,36278592
2021-03-17 10:15:00,14865.65,14890.05,14846.15,14877.1,30880276
2021-03-17 10:45:00,14876.85,14879.8,14855.15,14874.8,19604842
2021-03-17 11:15:00,14874.6,14950.45,14872.85,14916.8,29957188
2021-03-17 11:45:00,14917.05,14930.2,14856.65,14861.7,24556165
2021-03-17 12:15:00,14861.05,14872.7,14832.4,14849.9,27910451
2021-03-17 12:45:00,14850.25,14862.85,14821.45,14830.15,30005997
2021-03-17 13:15:00,14830.35,14863.7,14830.35,14842.8,21012989
2021-03-17 13:45:00,14843.45,14849.95,14779.2,14791.0,30266485
2021-03-17 14:15:00,14790.95,14801.8,14764.95,14784.65,35300833
2021-03-17 14:45:00,14784.85,14800.45,14696.05,14698.85,58146581
2021-03-17 15:15:00,14698.2,14724.1,14698.2,14721.3,43843182
2021-03-18 09:15:00,14837.35,14875.2,14808.1,14859.55,77270642
2021-03-18 09:45:00,14860.05,14861.25,14803.95,14807.85,38548919
2021-03-18 10:15:00,14808.1,14814.25,14757.9,14769.7,36013927
2021-03-18 10:45:00,14770.6,14808.25,14769.55,14785.05,21614242
2021-03-18 11:15:00,14785.25,14792.35,14768.75,14777.65,18157843
2021-03-18 11:45:00,14776.4,14828.45,14773.9,14825.95,24780983
2021-03-18 12:15:00,14825.3,14830.6,14787.55,14800.0,20170856
2021-03-18 12:45:00,14800.45,14800.45,14706.1,14708.85,35795422
2021-03-18 13:15:00,14707.7,14716.9,14576.55,14612.0,55361463
2021-03-18 13:45:00,14611.9,14649.1,14502.55,14506.0,45860659
2021-03-18 14:15:00,14507.1,14564.2,14478.6,14511.5,58423273
2021-03-18 14:45:00,14511.3,14586.2,14494.0,14586.15,51809961
2021-03-18 15:15:00,14588.0,14590.55,14555.15,14557.85,43610771
2021-03-19 09:15:00,14478.9,14492.35,14350.1,14421.25,124382575
2021-03-19 09:45:00,14419.85,14519.2,14406.05,14500.9,73236442
2021-03-19 10:15:00,14500.7,14547.35,14458.0,14525.55,57824632
2021-03-19 10:45:00,14525.05,14642.8,14510.35,14615.55,53355480
2021-03-19 11:15:00,14613.25,14622.9,14516.15,14521.4,48412209
2021-03-19 11:45:00,14520.1,14573.3,14505.3,14519.8,40794931
2021-03-19 12:15:00,14516.85,14587.45,14494.65,14543.25,40830218
2021-03-19 12:45:00,14542.15,14599.7,14535.4,14578.8,31496931
2021-03-19 13:15:00,14577.2,14637.85,14565.9,14602.4,40469134
2021-03-19 13:45:00,14601.0,14692.95,14595.0,14674.35,50709730
2021-03-19 14:15:00,14673.6,14750.6,14638.95,14737.7,61881383
2021-03-19 14:45:00,14737.8,14788.25,14720.95,14747.7,153367794
2021-03-19 15:15:00,14745.8,14747.15,14711.1,14744.0,121811009
2021-03-22 09:15:00,14738.95,14738.95,14644.95,14717.4,82596050
2021-03-22 09:45:00,14718.2,14763.9,14693.15,14731.8,39618130
2021-03-22 10:15:00,14731.7,14734.75,14680.85,14686.35,25554182
2021-03-22 10:45:00,14686.9,14691.6,14641.55,14684.2,25571659
2021-03-22 11:15:00,14684.0,14696.1,14657.05,14686.6,22756562
2021-03-22 11:45:00,14685.85,14721.85,14677.95,14681.0,20076927
2021-03-22 12:15:00,14680.2,14680.2,14612.9,14617.3,33513293
2021-03-22 12:45:00,14615.65,14644.7,14598.25,14626.4,24384695
2021-03-22 13:15:00,14625.9,14677.95,14597.85,14672.5,28618704
2021-03-22 13:45:00,14671.75,14711.55,14641.35,14693.55,29149311
2021-03-22 14:15:00,14694.1,14713.85,14655.25,14669.85,29614583
2021-03-22 14:45:00,14669.45,14760.15,14645.3,14756.3,49156191
2021-03-22 15:15:00,14757.5,14760.1,14733.65,14736.4,35921072
2021-03-23 09:15:00,14772.45,14843.95,14743.4,14798.85,82542431
2021-03-23 09:45:00,14799.05,14820.6,14768.5,14772.5,37003452
2021-03-23 10:15:00,14772.6,14798.05,14743.85,14783.45,31472598
2021-03-23 10:45:00,14784.15,14867.75,14771.3,14801.95,41552957
2021-03-23 11:15:00,14802.45,14816.6,14707.0,14743.15,35257196
2021-03-23 11:45:00,14742.4,14775.9,14714.25,14764.65,27098160
2021-03-23 12:15:00,14763.15,14772.65,14730.6,14770.6,22809105
2021-03-23 12:45:00,14769.85,14802.9,14766.15,14789.0,23602735
2021-03-23 13:15:00,14789.1,14813.35,14750.05,14789.05,29654915
2021-03-23 13:45:00,14788.7,14825.55,14786.8,14815.85,23783332
2021-03-23 14:15:00,14815.6,14878.6,14807.85,14876.8,30853828
2021-03-23 14:45:00,14876.2,14876.35,14814.05,14817.4,42447951
2021-03-23 15:15:00,14816.4,14821.0,14783.0,14814.75,33542404
2021-03-24 09:15:00,14724.8,14752.35,14703.15,14735.9,67751369
2021-03-24 09:45:00,14735.25,14743.0,14664.65,14668.85,36078371
2021-03-24 10:15:00,14666.1,14666.1,14625.75,14652.8,34251156
2021-03-24 10:45:00,14652.95,14653.85,14602.9,14628.35,30781562
2021-03-24 11:15:00,14627.3,14635.15,14579.05,14615.55,26432950
2021-03-24 11:45:00,14613.3,14646.9,14602.65,14631.9,27353212
2021-03-24 12:15:00,14629.95,14674.85,14628.9,14661.7,24340935
2021-03-24 12:45:00,14658.85,14662.95,14610.55,14616.7,21473673
2021-03-24 13:15:00,14616.45,14652.95,14605.35,14636.75,22455713
2021-03-24 13:45:00,14635.75,14665.85,14619.15,14636.6,26848408
2021-03-24 14:15:00,14635.85,14675.6,14625.05,14648.8,23674441
2021-03-24 14:45:00,14647.5,14651.8,14535.0,14549.6,61807397
2021-03-24 15:15:00,14549.9,14571.05,14538.65,14549.4,39525617
2021-03-25 09:15:00,14575.6,14575.6,14431.7,14444.85,91283381
2021-03-25 09:45:00,14445.05,14451.45,14406.5,14436.4,35654079
2021-03-25 10:15:00,14435.8,14438.3,14395.45,14402.15,28341720
2021-03-25 10:45:00,14403.65,14414.4,14364.1,14370.3,35532231
2021-03-25 11:15:00,14370.7,14397.85,14359.75,14381.8,32686169
2021-03-25 11:45:00,14381.45,14386.1,14285.0,14315.1,50018981
2021-03-25 12:15:00,14316.6,14331.25,14303.85,14322.5,32366232
2021-03-25 12:45:00,14322.7,14325.3,14264.4,14295.7,31100201
2021-03-25 13:15:00,14296.65,14423.7,14290.3,14408.45,48782424
2021-03-25 13:45:00,14411.05,14447.2,14376.3,14400.7,56038846
2021-03-25 14:15:00,14402.75,14432.55,14355.6,14432.2,37483918
2021-03-25 14:45:00,14432.25,14493.9,14274.15,14298.9,65702578
2021-03-25 15:15:00,14301.1,14349.4,14287.55,14324.9,46653296
2021-03-26 09:15:00,14507.35,14507.35,14432.35,14434.25,82650589
2021-03-26 09:45:00,14434.05,14481.65,14414.25,14480.6,39010051
2021-03-26 10:15:00,14480.85,14515.75,14473.25,14496.8,34493639
2021-03-26 10:45:00,14495.45,14501.9,14448.15,14481.85,25728248
2021-03-26 11:15:00,14480.35,14544.65,14462.5,14529.05,36899556
2021-03-26 11:45:00,14528.45,14554.95,14524.85,14539.55,23629987
2021-03-26 12:15:00,14539.3,14564.2,14501.7,14556.4,20582246
2021-03-26 12:45:00,14557.2,14572.9,14516.5,14528.85,25290234
2021-03-26 13:15:00,14528.6,14548.45,14497.5,14530.0,31971905
2021-03-26 13:45:00,14531.0,14565.5,14527.0,14533.75,32129122
2021-03-26 14:15:00,14533.95,14548.95,14502.1,14505.55,33121502
2021-03-26 14:45:00,14505.65,14529.8,14484.65,14496.15,45628871
2021-03-26 15:15:00,14493.6,14537.3,14474.15,14507.3,37120036
2021-03-30 09:15:00,14631.2,14701.5,14617.6,14688.45,79781036
2021-03-30 09:45:00,14688.7,14743.25,14688.25,14741.05,38447463
2021-03-30 10:15:00,14743.4,14765.9,14738.6,14747.15,32307920
2021-03-30 10:45:00,14747.35,14776.3,14746.05,14757.9,22793156
2021-03-30 11:15:00,14757.8,14781.3,14753.3,14773.65,21449549
2021-03-30 11:45:00,14773.9,14783.0,14710.0,14722.3,26096469
2021-03-30 12:15:00,14722.55,14769.75,14710.25,14762.15,23801359
2021-03-30 12:45:00,14761.8,14768.95,14728.55,14761.8,24710334
2021-03-30 13:15:00,14760.4,14812.75,14756.8,14804.15,24415946
2021-03-30 13:45:00,14804.5,14856.8,14798.05,14851.2,32328650
2021-03-30 14:15:00,14850.75,14876.3,14834.65,14854.9,37729087
2021-03-30 14:45:00,14854.85,14873.5,14826.75,14849.55,120801028
2021-03-30 15:15:00,14846.25,14863.1,14828.25,14845.1,93061246
2021-03-31 09:15:00,14812.9,14813.75,14723.1,14783.0,72819317
2021-03-31 09:45:00,14781.75,14785.5,14741.1,14747.2,42658015
2021-03-31 10:15:00,14747.5,14756.85,14703.5,14719.15,30298757
2021-03-31 10:45:00,14719.1,14745.8,14711.1,14741.35,24549509
2021-03-31 11:15:00,14741.2,14754.55,14713.35,14731.25,27677141
2021-03-31 11:45:00,14731.15,14743.05,14715.25,14734.65,23183166
2021-03-31 12:15:00,14734.7,14749.2,14726.45,14745.55,22708265
2021-03-31 12:45:00,14745.65,14776.0,14730.5,14747.65,23132773
2021-03-31 13:15:00,14747.35,14757.7,14691.25,14727.4,25412675
2021-03-31 13:45:00,14727.45,14746.15,14710.85,14740.25,21710106
2021-03-31 14:15:00,14740.8,14749.8,14697.55,14710.1,28394189
2021-03-31 14:45:00,14709.7,14729.75,14670.25,14693.4,63257041
2021-03-31 15:15:00,14693.95,14699.9,14676.05,14690.7,42734752
2021-04-01 09:15:00,14798.6,14814.65,14760.8,14774.2,67162852
2021-04-01 09:45:00,14775.7,14788.3,14763.65,14765.9,38887110
2021-04-01 10:15:00,14765.0,14782.75,14738.9,14743.1,28486355
2021-04-01 10:45:00,14743.35,14743.35,14692.45,14727.75,25732843
2021-04-01 11:15:00,14728.15,14731.45,14705.4,14719.6,18813428
2021-04-01 11:45:00,14719.5,14760.4,14715.9,14753.6,30489404
2021-04-01 12:15:00,14753.4,14757.45,14729.3,14745.95,27455368
2021-04-01 12:45:00,14746.75,14791.75,14727.5,14791.7,24578324
2021-04-01 13:15:00,14791.75,14833.85,14791.75,14815.45,32240100
2021-04-01 13:45:00,14815.9,14842.85,14799.1,14842.8,25319939
2021-04-01 14:15:00,14842.95,14867.4,14840.2,14847.75,28710411
2021-04-01 14:45:00,14847.5,14878.55,14841.7,14875.55,48011757
2021-04-01 15:15:00,14875.0,14883.2,14855.85,14867.35,33602484
2021-04-05 09:15:00,14849.85,14849.85,14736.6,14777.8,83880006
2021-04-05 09:45:00,14777.65,14779.4,14559.5,14574.45,70994573
2021-04-05 10:15:00,14571.45,14575.25,14479.3,14534.8,53284796
2021-04-05 10:45:00,14535.15,14551.9,14459.5,14473.3,37374257
2021-04-05 11:15:00,14468.7,14536.45,14461.35,14526.95,29905434
2021-04-05 11:45:00,14528.2,14542.5,14504.15,14537.5,20610986
2021-04-05 12:15:00,14538.2,14592.05,14527.6,14589.55,23017902
2021-04-05 12:45:00,14590.0,14592.75,14540.95,14574.65,22712021
2021-04-05 13:15:00,14574.45,14642.05,14569.4,14628.6,25069680
2021-04-05 13:45:00,14629.1,14647.0,14601.75,14647.0,23896678
2021-04-05 14:15:00,14647.75,14681.05,14631.0,14654.5,28157806
2021-04-05 14:45:00,14653.05,14666.35,14622.45,14632.3,39747346
2021-04-05 15:15:00,14631.45,14653.15,14626.8,14637.8,37173041
2021-04-06 09:15:00,14738.15,14757.75,14573.9,14729.55,96739108
2021-04-06 09:45:00,14728.1,14744.0,14699.7,14721.95,41892875
2021-04-06 10:15:00,14721.05,14738.5,14671.15,14735.55,35081370
2021-04-06 10:45:00,14734.95,14765.2,14724.3,14751.65,30175694
2021-04-06 11:15:00,14751.55,14779.1,14730.65,14732.15,30701018
2021-04-06 11:45:00,14732.45,14737.5,14706.85,14722.65,26208602
2021-04-06 12:15:00,14722.9,14736.8,14633.05,14633.05,32330240
2021-04-06 12:45:00,14633.35,14699.5,14609.8,14691.4,29437198
2021-04-06 13:15:00,14691.95,14696.8,14632.85,14638.85,20804773
2021-04-06 13:45:00,14639.55,14666.65,14627.4,14654.05,22334060
2021-04-06 14:15:00,14652.95,14673.15,14641.35,14650.35,24491597
2021-04-06 14:45:00,14650.3,14680.95,14644.15,14680.75,40138473
2021-04-06 15:15:00,14682.65,14703.55,14682.3,14683.5,31755695
2021-04-07 09:15:00,14726.3,14775.1,14649.85,14772.15,95852648
2021-04-07 09:45:00,14772.4,14809.7,14758.55,14786.4,46723901
2021-04-07 10:15:00,14786.6,14794.9,14748.0,14768.55,39775295
2021-04-07 10:45:00,14768.15,14861.4,14760.55,14856.65,38847473
2021-04-07 11:15:00,14856.35,14867.55,14835.05,14851.1,28145456
2021-04-07 11:45:00,14851.4,14862.75,14819.9,14858.25,28909544
2021-04-07 12:15:00,14857.55,14858.55,14837.0,14844.5,19479049
2021-04-07 12:45:00,14844.3,14879.8,14831.7,14872.35,31546590
2021-04-07 13:15:00,14871.65,14872.65,14776.15,14778.45,42875464
2021-04-07 13:45:00,14778.9,14845.8,14778.45,14834.1,27282591
2021-04-07 14:15:00,14833.75,14856.4,14823.0,14826.4,23141030
2021-04-07 14:45:00,14826.95,14835.55,14805.3,14818.35,38526882
2021-04-07 15:15:00,14818.75,14823.65,14804.55,14819.05,29317975
2021-04-08 09:15:00,14879.6,14939.15,14864.55,14937.5,80473009
2021-04-08 09:45:00,14938.05,14949.6,14904.95,14941.2,37293190
2021-04-08 10:15:00,14942.05,14959.25,14931.9,14946.4,26611801
2021-04-08 10:45:00,14945.7,14959.9,14939.65,14940.0,29062162
2021-04-08 11:15:00,14939.5,14955.0,14913.8,14914.45,23301452
2021-04-08 11:45:00,14914.5,14928.25,14887.65,14889.0,29957379
2021-04-08 12:15:00,14887.9,14944.1,14885.25,14943.0,41064356
2021-04-08 12:45:00,14944.7,14951.75,14918.4,14932.2,21427722
2021-04-08 13:15:00,14932.15,14984.15,14931.25,14973.9,43015954
2021-04-08 13:45:00,14974.6,14974.6,14934.0,14945.5,45441293
2021-04-08 14:15:00,14944.85,14946.35,14853.5,14892.4,47057705
2021-04-08 14:45:00,14890.1,14896.25,14821.1,14866.65,43194795
2021-04-08 15:15:00,14866.5,14884.8,14865.85,14873.8,29083505
2021-04-09 09:15:00,14884.2,14891.5,14806.35,14880.6,94848651
2021-04-09 09:45:00,14882.25,14918.45,14841.3,14906.25,45522934
2021-04-09 10:15:00,14906.8,14913.05,14875.6,14875.65,35782018
2021-04-09 10:45:00,14875.5,14884.55,14836.0,14845.9,32257115
2021-04-09 11:15:00,14845.3,14866.15,14832.6,14865.15,31506217
2021-04-09 11:45:00,14865.25,14877.3,14848.35,14853.25,26730137
2021-04-09 12:15:00,14852.4,14884.55,14852.4,14875.05,19866258
2021-04-09 12:45:00,14874.65,14890.3,14849.4,14861.9,24969110
2021-04-09 13:15:00,14861.5,14874.05,14814.4,14816.2,29737685
2021-04-09 13:45:00,14815.4,14830.35,14785.65,14822.6,35416210
2021-04-09 14:15:00,14822.5,14865.95,14821.45,14845.3,30648328
2021-04-09 14:45:00,14845.65,14858.4,14820.4,14832.85,48943673
2021-04-09 15:15:00,14833.45,14844.85,14830.3,14834.85,30345068
2021-04-12 09:15:00,14652.5,14652.5,14384.4,14489.3,129916617
2021-04-12 09:45:00,14486.65,14511.15,14454.75,14454.75,55610516
2021-04-12 10:15:00,14454.05,14454.05,14385.8,14413.3,52455217
2021-04-12 10:45:00,14413.9,14471.4,14413.55,14427.05,43788482
2021-04-12 11:15:00,14427.4,14435.05,14356.4,14372.95,41897957
2021-04-12 11:45:00,14373.2,14387.5,14283.55,14322.25,50603784
2021-04-12 12:15:00,14322.85,14361.7,14301.6,14357.5,40835927
2021-04-12 12:45:00,14358.25,14366.1,14308.4,14320.25,31751197
2021-04-12 13:15:00,14320.65,14339.8,14284.15,14311.85,26447742
2021-04-12 13:45:00,14312.0,14342.15,14302.4,14317.7,26121821
2021-04-12 14:15:00,14317.75,14344.9,14270.5,14286.35,36893225
2021-04-12 14:45:00,14285.65,14308.9,14248.7,14301.6,57524088
2021-04-12 15:15:00,14301.35,14354.7,14301.35,14310.8,41096561
2021-04-13 09:15:00,14368.2,14393.85,14274.9,14375.8,103533710
2021-04-13 09:45:00,14374.3,14449.05,14370.65,14442.75,55750527
2021-04-13 10:15:00,14443.55,14447.55,14374.4,14382.35,39116085
2021-04-13 10:45:00,14382.4,14391.45,14351.4,14355.4,30977517
2021-04-13 11:15:00,14355.15,14360.4,14296.45,14322.0,37184434
2021-04-13 11:45:00,14322.2,14344.95,14304.3,14324.25,27156473
2021-04-13 12:15:00,14323.4,14384.55,14315.7,14379.9,32301306
2021-04-13 12:45:00,14379.6,14405.25,14321.95,14331.4,30605695
2021-04-13 13:15:00,14331.35,14384.75,14316.05,14361.15,34239803
2021-04-13 13:45:00,14360.7,14476.15,14359.75,14463.95,47824194
2021-04-13 14:15:00,14463.7,14506.95,14448.6,14494.5,49595015
2021-04-13 14:45:00,14495.05,14514.45,14463.1,14509.25,59155604
2021-04-13 15:15:00,14509.3,14528.9,14503.6,14504.8,39159798
2021-04-15 09:15:00,14530.05,14566.8,14441.65,14472.6,135618917
2021-04-15 09:45:00,14472.7,14499.35,14432.35,14453.85,51544586
2021-04-15 10:15:00,14450.6,14457.35,14379.75,14411.25,42365964
2021-04-15 10:45:00,14411.6,14436.4,14359.35,14367.15,29332265
2021-04-15 11:15:00,14366.4,14415.6,14353.2,14412.9,26719748
2021-04-15 11:45:00,14412.8,14460.45,14403.75,14429.9,32471387
2021-04-15 12:15:00,14430.15,14451.5,14408.85,14439.4,23225320
2021-04-15 12:45:00,14438.5,14460.65,14417.5,14426.3,25436630
2021-04-15 13:15:00,14427.3,14482.1,14413.15,14473.6,26836953
2021-04-15 13:45:00,14473.3,14523.4,14458.2,14514.35,32977935
2021-04-15 14:15:00,14515.25,14531.3,14471.85,14496.9,34021237
2021-04-15 14:45:00,14497.0,14588.45,14496.85,14587.7,51424129
2021-04-15 15:15:00,14588.8,14597.55,14581.45,14581.45,40943235
2021-04-16 09:15:00,14600.7,14653.0,14559.0,14637.8,102334824
2021-04-16 09:45:00,14637.65,14668.95,14624.0,14654.4,55540850
2021-04-16 10:15:00,14654.15,14689.85,14653.65,14666.55,46575880
2021-04-16 10:45:00,14667.2,14678.95,14647.75,14671.25,40942300
2021-04-16 11:15:00,14670.75,14688.2,14659.3,14659.95,30942187
2021-04-16 11:45:00,14659.5,14665.05,14618.85,14644.7,33291183
2021-04-16 12:15:00,14645.35,14659.65,14626.35,14652.65,28427498
2021-04-16 12:45:00,14653.4,14676.45,14643.9,14658.3,27026966
2021-04-16 13:15:00,14657.9,14670.25,14636.35,14657.75,29018291
2021-04-16 13:45:00,14658.15,14667.65,14631.5,14653.3,28461446
2021-04-16 14:15:00,14652.85,14697.7,14648.9,14675.2,37070598
2021-04-16 14:45:00,14675.5,14682.4,14614.45,14618.4,59056364
2021-04-16 15:15:00,14618.0,14624.15,14585.4,14617.85,38917579
2021-04-19 09:15:00,14314.75,14326.1,14198.75,14203.9,113925961
2021-04-19 09:45:00,14202.6,14291.05,14191.4,14288.55,45612845
2021-04-19 10:15:00,14288.1,14329.6,14246.75,14297.45,39856101
2021-04-19 10:45:00,14298.1,14332.0,14291.8,14308.2,24976802
2021-04-19 11:15:00,14308.95,14308.95,14249.4,14278.2,30303497
2021-04-19 11:45:00,14278.3,14296.2,14263.75,14269.95,22233311
2021-04-19 12:15:00,14269.85,14289.35,14264.45,14276.1,20602976
2021-04-19 12:45:00,14276.75,14318.65,14274.75,14315.05,26534385
2021-04-19 13:15:00,14315.4,14349.65,14308.65,14322.9,29610018
2021-04-19 13:45:00,14324.0,14382.3,14313.6,14354.45,36287904
2021-04-19 14:15:00,14354.85,14359.75,14317.15,14320.0,28792121
